datum,zon,temp
2023-02-04T17:30:00+00:00,6.9,0
2023-02-04T18:00:00+00:00,6.8,0
2023-02-04T18:30:00+00:00,6.8,0
2023-02-04T19:00:00+00:00,6.8,0
2023-02-04T19:30:00+00:00,6.8,0
2023-02-04T20:00:00+00:00,6.8,0
2023-02-04T20:30:00+00:00,6.8,0
2023-02-04T21:00:00+00:00,6.8,0
2023-02-04T21:30:00+00:00,6.8,0
2023-02-04T22:00:00+00:00,6.8,0
2023-02-04T22:30:00+00:00,6.8,0
2023-02-04T23:00:00+00:00,6.8,0
2023-02-04T23:30:00+00:00,6.8,0
2023-02-05T00:00:00+00:00,6.8,0
2023-02-05T00:30:00+00:00,6.8,0
2023-02-05T01:00:00+00:00,6.8,0
2023-02-05T01:30:00+00:00,6.8,0
2023-02-05T02:00:00+00:00,6.8,0
2023-02-05T02:30:00+00:00,6.8,0
2023-02-05T03:00:00+00:00,6.8,0
2023-02-05T03:30:00+00:00,6.8,0
2023-02-05T04:00:00+00:00,6.8,0
2023-02-05T04:30:00+00:00,6.8,0
2023-02-05T05:00:00+00:00,6.8,0
2023-02-05T05:30:00+00:00,6.8,0
2023-02-05T06:00:00+00:00,6.8,0
2023-02-05T06:30:00+00:00,6.8,0
2023-02-05T07:00:00+00:00,6.8,0
2023-02-05T07:30:00+00:00,6.7,10
2023-02-05T08:00:00+00:00,6.8,34
2023-02-05T08:30:00+00:00,6.8,81
2023-02-05T09:00:00+00:00,6.8,99
2023-02-05T09:30:00+00:00,6.7,87
2023-02-05T10:00:00+00:00,6.7,107
2023-02-05T10:30:00+00:00,6.7,330
2023-02-05T11:00:00+00:00,6.8,328
2023-02-05T11:30:00+00:00,6.8,250
2023-02-05T12:00:00+00:00,6.8,391
2023-02-05T12:30:00+00:00,6.8,280
2023-02-05T13:00:00+00:00,6.8,356
2023-02-05T13:30:00+00:00,6.8,309
2023-02-05T14:00:00+00:00,6.9,269
2023-02-05T14:30:00+00:00,6.9,232
2023-02-05T15:00:00+00:00,6.8,111
2023-02-05T15:30:00+00:00,6.8,99
2023-02-05T16:00:00+00:00,6.8,60
2023-02-05T16:30:00+00:00,6.8,10
2023-02-05T17:00:00+00:00,6.8,0
2023-02-05T17:30:00+00:00,6.8,0
2023-02-05T18:00:00+00:00,6.8,0
2023-02-05T18:30:00+00:00,6.8,0
2023-02-05T19:00:00+00:00,6.8,0
2023-02-05T19:30:00+00:00,6.8,0
2023-02-05T20:00:00+00:00,6.8,0
2023-02-05T20:30:00+00:00,6.8,0
2023-02-05T21:00:00+00:00,6.8,0
2023-02-05T21:30:00+00:00,6.7,0
2023-02-05T22:00:00+00:00,6.7,0
2023-02-05T22:30:00+00:00,6.7,0
2023-02-05T23:00:00+00:00,6.8,0
2023-02-05T23:30:00+00:00,6.6,0
2023-02-06T00:00:00+00:00,6.6,0
2023-02-06T00:30:00+00:00,6.7,0
2023-02-06T01:00:00+00:00,6.6,0
2023-02-06T01:30:00+00:00,6.6,0
2023-02-06T02:00:00+00:00,6.7,0
2023-02-06T02:30:00+00:00,6.6,0
2023-02-06T03:00:00+00:00,6.6,0
2023-02-06T03:30:00+00:00,6.6,0
2023-02-06T04:00:00+00:00,6.7,0
2023-02-06T04:30:00+00:00,6.6,0
2023-02-06T05:00:00+00:00,6.6,0
2023-02-06T05:30:00+00:00,6.6,0
2023-02-06T06:00:00+00:00,6.4,0
2023-02-06T06:30:00+00:00,6.4,0
2023-02-06T07:00:00+00:00,6.5,0
2023-02-06T07:30:00+00:00,6.4,11
2023-02-06T08:00:00+00:00,6.4,59
2023-02-06T08:30:00+00:00,6.6,109
2023-02-06T09:00:00+00:00,6.6,117
2023-02-06T09:30:00+00:00,6.6,102
2023-02-06T10:00:00+00:00,6.7,269
2023-02-06T10:30:00+00:00,6.8,329
2023-02-06T11:00:00+00:00,7.0,374
2023-02-06T11:30:00+00:00,7.0,392
2023-02-06T12:00:00+00:00,6.8,390
2023-02-06T12:30:00+00:00,6.8,372
2023-02-06T13:00:00+00:00,6.7,362
2023-02-06T13:30:00+00:00,6.8,353
2023-02-06T14:00:00+00:00,6.9,303
2023-02-06T14:30:00+00:00,6.8,266
2023-02-06T15:00:00+00:00,6.8,188
2023-02-06T15:30:00+00:00,6.8,123
2023-02-06T16:00:00+00:00,6.8,63
2023-02-06T16:30:00+00:00,6.7,14
2023-02-06T17:00:00+00:00,6.8,0
2023-02-06T17:30:00+00:00,6.7,0
2023-02-06T18:00:00+00:00,6.7,0
2023-02-06T18:30:00+00:00,6.7,0
2023-02-06T19:00:00+00:00,6.6,0
2023-02-06T19:30:00+00:00,6.6,0
2023-02-06T20:00:00+00:00,6.6,0
2023-02-06T20:30:00+00:00,6.6,0
2023-02-06T21:00:00+00:00,6.6,0
2023-02-06T21:30:00+00:00,6.6,0
2023-02-06T22:00:00+00:00,6.6,0
2023-02-06T22:30:00+00:00,6.6,0
2023-02-06T23:00:00+00:00,6.6,0
2023-02-06T23:30:00+00:00,6.6,0
2023-02-07T00:00:00+00:00,6.6,0
2023-02-07T00:30:00+00:00,6.5,0
2023-02-07T01:00:00+00:00,6.5,0
2023-02-07T01:30:00+00:00,6.6,0
2023-02-07T02:00:00+00:00,6.6,0
2023-02-07T02:30:00+00:00,6.6,0
2023-02-07T03:00:00+00:00,6.5,0
2023-02-07T03:30:00+00:00,6.5,0
2023-02-07T04:00:00+00:00,6.4,0
2023-02-07T04:30:00+00:00,6.6,0
2023-02-07T05:00:00+00:00,6.6,0
2023-02-07T05:30:00+00:00,6.5,0
2023-02-07T06:00:00+00:00,6.4,0
2023-02-07T06:30:00+00:00,6.6,0
2023-02-07T07:00:00+00:00,6.6,0
2023-02-07T07:30:00+00:00,6.5,13
2023-02-07T08:00:00+00:00,6.5,67
2023-02-07T08:30:00+00:00,6.5,135
2023-02-07T09:00:00+00:00,6.5,146
2023-02-07T09:30:00+00:00,6.5,114
2023-02-07T10:00:00+00:00,6.6,315
2023-02-07T10:30:00+00:00,6.6,358
2023-02-07T11:00:00+00:00,6.7,382
2023-02-07T11:30:00+00:00,6.8,409
2023-02-07T12:00:00+00:00,6.8,415
2023-02-07T12:30:00+00:00,6.7,410
2023-02-07T13:00:00+00:00,6.8,386
2023-02-07T13:30:00+00:00,6.6,352
2023-02-07T14:00:00+00:00,6.6,310
2023-02-07T14:30:00+00:00,6.7,258
2023-02-07T15:00:00+00:00,6.7,199
2023-02-07T15:30:00+00:00,6.6,132
2023-02-07T16:00:00+00:00,6.6,68
2023-02-07T16:30:00+00:00,6.6,13
2023-02-07T17:00:00+00:00,6.6,0
2023-02-07T17:30:00+00:00,6.6,0
2023-02-07T18:00:00+00:00,6.6,0
2023-02-07T18:30:00+00:00,6.5,0
2023-02-07T19:00:00+00:00,6.6,0
2023-02-07T19:30:00+00:00,6.5,0
2023-02-07T20:00:00+00:00,6.5,0
2023-02-07T20:30:00+00:00,6.4,0
2023-02-07T21:00:00+00:00,6.4,0
2023-02-07T21:30:00+00:00,6.4,0
2023-02-07T22:00:00+00:00,6.4,0
2023-02-07T22:30:00+00:00,6.4,0
2023-02-07T23:00:00+00:00,6.4,0
2023-02-07T23:30:00+00:00,6.4,0
2023-02-08T00:00:00+00:00,6.4,0
2023-02-08T00:30:00+00:00,6.4,0
2023-02-08T01:00:00+00:00,6.2,0
2023-02-08T01:30:00+00:00,6.4,0
2023-02-08T02:00:00+00:00,6.4,0
2023-02-08T02:30:00+00:00,6.3,0
2023-02-08T03:00:00+00:00,6.3,0
2023-02-08T03:30:00+00:00,6.3,0
2023-02-08T04:00:00+00:00,6.2,0
2023-02-08T04:30:00+00:00,6.3,0
2023-02-08T05:00:00+00:00,6.4,0
2023-02-08T05:30:00+00:00,6.4,0
2023-02-08T06:00:00+00:00,6.3,0
2023-02-08T06:30:00+00:00,6.2,0
2023-02-08T07:00:00+00:00,6.3,0
2023-02-08T07:30:00+00:00,6.3,20
2023-02-08T08:00:00+00:00,6.3,80
2023-02-08T08:30:00+00:00,6.3,148
2023-02-08T09:00:00+00:00,6.3,151
2023-02-08T09:30:00+00:00,6.3,112
2023-02-08T10:00:00+00:00,6.4,323
2023-02-08T10:30:00+00:00,6.4,359
2023-02-08T11:00:00+00:00,6.5,387
2023-02-08T11:30:00+00:00,6.4,405
2023-02-08T12:00:00+00:00,6.5,413
2023-02-08T12:30:00+00:00,6.7,407
2023-02-08T13:00:00+00:00,6.4,387
2023-02-08T13:30:00+00:00,6.4,358
2023-02-08T14:00:00+00:00,6.4,290
2023-02-08T14:30:00+00:00,6.4,263
2023-02-08T15:00:00+00:00,6.5,197
2023-02-08T15:30:00+00:00,6.5,133
2023-02-08T16:00:00+00:00,6.6,70
2023-02-08T16:30:00+00:00,6.4,13
2023-02-08T17:00:00+00:00,6.4,0
2023-02-08T17:30:00+00:00,5.8,0
2023-02-08T18:00:00+00:00,6.3,0
2023-02-08T18:30:00+00:00,6.2,0
2023-02-08T19:00:00+00:00,6.3,0
2023-02-08T19:30:00+00:00,6.4,0
2023-02-08T20:00:00+00:00,6.3,0
2023-02-08T20:30:00+00:00,6.3,0
2023-02-08T21:00:00+00:00,6.3,0
2023-02-08T21:30:00+00:00,6.2,0
2023-02-08T22:00:00+00:00,6.2,0
2023-02-08T22:30:00+00:00,6.2,0
2023-02-08T23:00:00+00:00,6.2,0
2023-02-08T23:30:00+00:00,6.2,0
2023-02-09T00:00:00+00:00,6.2,0
2023-02-09T00:30:00+00:00,6.2,0
2023-02-09T01:00:00+00:00,5.8,0
2023-02-09T01:30:00+00:00,6.2,0
2023-02-09T02:00:00+00:00,6.2,0
2023-02-09T02:30:00+00:00,6.2,0
2023-02-09T03:00:00+00:00,6.1,0
2023-02-09T03:30:00+00:00,6.2,0
2023-02-09T04:00:00+00:00,6.1,0
2023-02-09T04:30:00+00:00,6.2,0
2023-02-09T05:00:00+00:00,6.1,0
2023-02-09T05:30:00+00:00,6.2,0
2023-02-09T06:00:00+00:00,6.2,0
2023-02-09T06:30:00+00:00,6.1,0
2023-02-09T07:00:00+00:00,6.0,3
2023-02-09T07:30:00+00:00,6.1,18
2023-02-09T08:00:00+00:00,6.0,63
2023-02-09T08:30:00+00:00,6.0,111
2023-02-09T09:00:00+00:00,6.0,130
2023-02-09T09:30:00+00:00,6.0,186
2023-02-09T10:00:00+00:00,6.0,197
2023-02-09T10:30:00+00:00,6.1,218
2023-02-09T11:00:00+00:00,6.2,350
2023-02-09T11:30:00+00:00,6.2,270
2023-02-09T12:00:00+00:00,6.2,164
2023-02-09T12:30:00+00:00,6.2,85
2023-02-09T13:00:00+00:00,6.3,84
2023-02-09T13:30:00+00:00,6.2,63
2023-02-09T14:00:00+00:00,6.2,91
2023-02-09T14:30:00+00:00,6.2,49
2023-02-09T15:00:00+00:00,6.2,38
2023-02-09T15:30:00+00:00,6.2,22
2023-02-09T16:00:00+00:00,6.2,15
2023-02-09T16:30:00+00:00,6.2,13
2023-02-09T17:00:00+00:00,6.2,2
2023-02-09T17:30:00+00:00,6.1,0
2023-02-09T18:00:00+00:00,6.1,0
2023-02-09T18:30:00+00:00,6.0,0
2023-02-09T19:00:00+00:00,6.0,0
2023-02-09T19:30:00+00:00,6.0,0
2023-02-09T20:00:00+00:00,6.1,0
2023-02-09T20:30:00+00:00,6.1,0
2023-02-09T21:00:00+00:00,6.1,0
2023-02-09T21:30:00+00:00,6.1,0
2023-02-09T22:00:00+00:00,6.1,0
2023-02-09T22:30:00+00:00,6.0,0
2023-02-09T23:00:00+00:00,6.0,0
2023-02-09T23:30:00+00:00,6.0,0
2023-02-10T00:00:00+00:00,6.0,0
2023-02-10T00:30:00+00:00,6.0,0
2023-02-10T01:00:00+00:00,6.0,0
2023-02-10T01:30:00+00:00,5.8,0
2023-02-10T02:00:00+00:00,6.0,0
2023-02-10T02:30:00+00:00,6.1,0
2023-02-10T03:00:00+00:00,6.1,0
2023-02-10T03:30:00+00:00,6.0,0
2023-02-10T04:00:00+00:00,6.0,0
2023-02-10T04:30:00+00:00,6.0,0
2023-02-10T05:00:00+00:00,6.0,0
2023-02-10T05:30:00+00:00,6.0,0
2023-02-10T06:00:00+00:00,6.0,0
2023-02-10T06:30:00+00:00,6.0,0
2023-02-10T07:00:00+00:00,6.0,1
2023-02-10T07:30:00+00:00,6.0,15
2023-02-10T08:00:00+00:00,6.0,61
2023-02-10T08:30:00+00:00,6.0,67
2023-02-10T09:00:00+00:00,6.0,88
2023-02-10T09:30:00+00:00,6.0,109
2023-02-10T10:00:00+00:00,6.0,132
2023-02-10T10:30:00+00:00,6.0,209
2023-02-10T11:00:00+00:00,6.0,355
2023-02-10T11:30:00+00:00,6.0,395
2023-02-10T12:00:00+00:00,6.1,403
2023-02-10T12:30:00+00:00,6.2,384
2023-02-10T13:00:00+00:00,6.1,340
2023-02-10T13:30:00+00:00,6.4,304
2023-02-10T14:00:00+00:00,6.2,281
2023-02-10T14:30:00+00:00,6.1,241
2023-02-10T15:00:00+00:00,6.2,162
2023-02-10T15:30:00+00:00,6.2,117
2023-02-10T16:00:00+00:00,6.2,71
2023-02-10T16:30:00+00:00,6.2,21
2023-02-10T17:00:00+00:00,6.2,0
2023-02-10T17:30:00+00:00,6.2,0
2023-02-10T18:00:00+00:00,6.1,0
2023-02-10T18:30:00+00:00,6.1,0
2023-02-10T19:00:00+00:00,6.2,0
2023-02-10T19:30:00+00:00,6.2,0
2023-02-10T20:00:00+00:00,6.2,0
2023-02-10T20:30:00+00:00,6.2,0
2023-02-10T21:00:00+00:00,6.1,0
2023-02-10T21:30:00+00:00,6.1,0
2023-02-10T22:00:00+00:00,6.1,0
2023-02-10T22:30:00+00:00,6.1,0
2023-02-10T23:00:00+00:00,6.0,0
2023-02-10T23:30:00+00:00,6.0,0
2023-02-11T00:00:00+00:00,6.0,0
2023-02-11T00:30:00+00:00,6.0,0
2023-02-11T01:00:00+00:00,6.0,0
2023-02-11T01:30:00+00:00,6.0,0
2023-02-11T02:00:00+00:00,6.0,0
2023-02-11T02:30:00+00:00,6.0,0
2023-02-11T03:00:00+00:00,6.1,0
2023-02-11T03:30:00+00:00,6.1,0
2023-02-11T04:00:00+00:00,6.1,0
2023-02-11T04:30:00+00:00,6.1,0
2023-02-11T05:00:00+00:00,6.0,0
2023-02-11T05:30:00+00:00,6.1,0
2023-02-11T06:00:00+00:00,6.1,0
2023-02-11T06:30:00+00:00,6.0,0
2023-02-11T07:00:00+00:00,6.1,1
2023-02-11T07:30:00+00:00,6.2,8
2023-02-11T08:00:00+00:00,6.2,16
2023-02-11T08:30:00+00:00,6.2,22
2023-02-11T09:00:00+00:00,6.2,38
2023-02-11T09:30:00+00:00,6.2,59
2023-02-11T10:00:00+00:00,6.1,65
2023-02-11T10:30:00+00:00,6.2,74
2023-02-11T11:00:00+00:00,6.2,77
2023-02-11T11:30:00+00:00,6.2,79
2023-02-11T12:00:00+00:00,6.2,105
2023-02-11T12:30:00+00:00,6.2,92
2023-02-11T13:00:00+00:00,6.2,101
2023-02-11T13:30:00+00:00,6.2,98
2023-02-11T14:00:00+00:00,6.4,88
2023-02-11T14:30:00+00:00,6.2,68
2023-02-11T15:00:00+00:00,6.2,54
2023-02-11T15:30:00+00:00,6.2,38
2023-02-11T16:00:00+00:00,6.2,21
2023-02-11T16:30:00+00:00,6.2,7
2023-02-11T17:00:00+00:00,6.2,1
2023-02-11T17:30:00+00:00,6.2,0
2023-02-11T18:00:00+00:00,6.2,0
2023-02-11T18:30:00+00:00,6.2,0
2023-02-11T19:00:00+00:00,6.2,0
2023-02-11T19:30:00+00:00,6.2,0
2023-02-11T20:00:00+00:00,6.2,0
2023-02-11T20:30:00+00:00,6.2,0
2023-02-11T21:00:00+00:00,6.2,0
2023-02-11T21:30:00+00:00,6.2,0
2023-02-11T22:00:00+00:00,6.2,0
2023-02-11T22:30:00+00:00,6.2,0
2023-02-11T23:00:00+00:00,6.2,0
2023-02-11T23:30:00+00:00,6.2,0
2023-02-12T00:00:00+00:00,6.2,0
2023-02-12T00:30:00+00:00,6.2,0
2023-02-12T01:00:00+00:00,6.2,0
2023-02-12T01:30:00+00:00,6.2,0
2023-02-12T02:00:00+00:00,6.2,0
2023-02-12T02:30:00+00:00,6.2,0
2023-02-12T03:00:00+00:00,6.2,0
2023-02-12T03:30:00+00:00,6.2,0
2023-02-12T04:00:00+00:00,6.2,0
2023-02-12T04:30:00+00:00,6.2,0
2023-02-12T05:00:00+00:00,6.2,0
2023-02-12T05:30:00+00:00,6.2,0
2023-02-12T06:00:00+00:00,6.2,0
2023-02-12T06:30:00+00:00,6.2,0
2023-02-12T07:00:00+00:00,6.2,0
2023-02-12T07:30:00+00:00,6.2,3
2023-02-12T08:00:00+00:00,6.2,11
2023-02-12T08:30:00+00:00,6.2,19
2023-02-12T09:00:00+00:00,6.2,31
2023-02-12T09:30:00+00:00,6.2,48
2023-02-12T10:00:00+00:00,6.2,59
2023-02-12T10:30:00+00:00,6.2,85
2023-02-12T11:00:00+00:00,6.2,105
2023-02-12T11:30:00+00:00,6.2,119
2023-02-12T12:00:00+00:00,6.2,131
2023-02-12T12:30:00+00:00,6.3,151
2023-02-12T13:00:00+00:00,6.4,142
2023-02-12T13:30:00+00:00,6.4,184
2023-02-12T14:00:00+00:00,6.4,124
2023-02-12T14:30:00+00:00,6.4,108
2023-02-12T15:00:00+00:00,6.2,141
2023-02-12T15:30:00+00:00,6.2,104
2023-02-12T16:00:00+00:00,6.2,48
2023-02-12T16:30:00+00:00,6.2,15
2023-02-12T17:00:00+00:00,6.3,2
2023-02-12T17:30:00+00:00,6.3,0
2023-02-12T18:00:00+00:00,6.3,0
2023-02-12T18:30:00+00:00,6.3,0
2023-02-12T19:00:00+00:00,6.2,0
2023-02-12T19:30:00+00:00,6.2,0
2023-02-12T20:00:00+00:00,6.2,0
2023-02-12T20:30:00+00:00,6.2,0
2023-02-12T21:00:00+00:00,6.2,0
2023-02-12T21:30:00+00:00,6.2,0
2023-02-12T22:00:00+00:00,6.2,0
2023-02-12T22:30:00+00:00,6.2,0
2023-02-12T23:00:00+00:00,6.2,0
2023-02-12T23:30:00+00:00,6.2,0
2023-02-13T00:00:00+00:00,6.2,0
2023-02-13T00:30:00+00:00,6.2,0
2023-02-13T01:00:00+00:00,6.2,0
2023-02-13T01:30:00+00:00,6.2,0
2023-02-13T02:00:00+00:00,6.3,0
2023-02-13T02:30:00+00:00,6.4,0
2023-02-13T03:00:00+00:00,6.2,0
2023-02-13T03:30:00+00:00,6.2,0
2023-02-13T04:00:00+00:00,6.2,0
2023-02-13T04:30:00+00:00,6.2,0
2023-02-13T05:00:00+00:00,6.2,0
2023-02-13T05:30:00+00:00,6.2,0
2023-02-13T06:00:00+00:00,6.2,0
2023-02-13T06:30:00+00:00,6.2,0
2023-02-13T07:00:00+00:00,6.2,2
2023-02-13T07:30:00+00:00,6.2,12
2023-02-13T08:00:00+00:00,6.2,30
2023-02-13T08:30:00+00:00,6.3,73
2023-02-13T09:00:00+00:00,6.3,188
2023-02-13T09:30:00+00:00,6.4,219
2023-02-13T10:00:00+00:00,6.4,312
2023-02-13T10:30:00+00:00,6.4,357
2023-02-13T11:00:00+00:00,6.4,392
2023-02-13T11:30:00+00:00,6.4,400
2023-02-13T12:00:00+00:00,6.4,413
2023-02-13T12:30:00+00:00,6.5,420
2023-02-13T13:00:00+00:00,6.6,398
2023-02-13T13:30:00+00:00,6.6,366
2023-02-13T14:00:00+00:00,6.8,331
2023-02-13T14:30:00+00:00,6.8,277
2023-02-13T15:00:00+00:00,6.7,216
2023-02-13T15:30:00+00:00,6.9,150
2023-02-13T16:00:00+00:00,6.4,85
2023-02-13T16:30:00+00:00,6.4,24
2023-02-13T17:00:00+00:00,6.4,2
2023-02-13T17:30:00+00:00,6.4,0
2023-02-13T18:00:00+00:00,6.4,0
2023-02-13T18:30:00+00:00,6.4,0
2023-02-13T19:00:00+00:00,6.5,0
2023-02-13T19:30:00+00:00,6.5,0
2023-02-13T20:00:00+00:00,6.2,0
2023-02-13T20:30:00+00:00,6.4,0
2023-02-13T21:00:00+00:00,6.3,0
2023-02-13T21:30:00+00:00,6.3,0
2023-02-13T22:00:00+00:00,6.4,0
2023-02-13T22:30:00+00:00,6.4,0
2023-02-13T23:00:00+00:00,6.4,0
2023-02-13T23:30:00+00:00,6.4,0
2023-02-14T00:00:00+00:00,6.4,0
2023-02-14T00:30:00+00:00,6.3,0
2023-02-14T01:00:00+00:00,6.3,0
2023-02-14T01:30:00+00:00,6.3,0
2023-02-14T02:00:00+00:00,6.4,0
2023-02-14T02:30:00+00:00,6.4,0
2023-02-14T03:00:00+00:00,6.4,0
2023-02-14T03:30:00+00:00,6.2,0
2023-02-14T04:00:00+00:00,6.2,0
2023-02-14T04:30:00+00:00,6.3,0
2023-02-14T05:00:00+00:00,6.3,0
2023-02-14T05:30:00+00:00,6.2,0
2023-02-14T06:00:00+00:00,6.2,0
2023-02-14T06:30:00+00:00,6.2,0
2023-02-14T07:00:00+00:00,6.2,2
2023-02-14T07:30:00+00:00,6.2,28
2023-02-14T08:00:00+00:00,6.2,82
2023-02-14T08:30:00+00:00,6.3,130
2023-02-14T09:00:00+00:00,6.3,194
2023-02-14T09:30:00+00:00,6.4,229
2023-02-14T10:00:00+00:00,6.4,333
2023-02-14T10:30:00+00:00,6.4,375
2023-02-14T11:00:00+00:00,6.4,406
2023-02-14T11:30:00+00:00,6.4,426
2023-02-14T12:00:00+00:00,6.4,433
2023-02-14T12:30:00+00:00,6.4,425
2023-02-14T13:00:00+00:00,6.5,406
2023-02-14T13:30:00+00:00,6.6,376
2023-02-14T14:00:00+00:00,6.7,331
2023-02-14T14:30:00+00:00,6.8,281
2023-02-14T15:00:00+00:00,6.8,221
2023-02-14T15:30:00+00:00,6.8,155
2023-02-14T16:00:00+00:00,6.9,93
2023-02-14T16:30:00+00:00,6.6,29
2023-02-14T17:00:00+00:00,6.4,2
2023-02-14T17:30:00+00:00,6.4,0
2023-02-14T18:00:00+00:00,6.4,0
2023-02-14T18:30:00+00:00,6.4,0
2023-02-14T19:00:00+00:00,6.5,0
2023-02-14T19:30:00+00:00,6.5,0
2023-02-14T20:00:00+00:00,6.5,0
2023-02-14T20:30:00+00:00,6.4,0
2023-02-14T21:00:00+00:00,6.4,0
2023-02-14T21:30:00+00:00,6.4,0
2023-02-14T22:00:00+00:00,6.4,0
2023-02-14T22:30:00+00:00,6.4,0
2023-02-14T23:00:00+00:00,6.4,0
2023-02-14T23:30:00+00:00,6.4,0
2023-02-15T00:00:00+00:00,6.4,0
2023-02-15T00:30:00+00:00,6.4,0
2023-02-15T01:00:00+00:00,6.4,0
2023-02-15T01:30:00+00:00,6.4,0
2023-02-15T02:00:00+00:00,6.4,0
2023-02-15T02:30:00+00:00,6.4,0
2023-02-15T03:00:00+00:00,6.4,0
2023-02-15T03:30:00+00:00,6.4,0
2023-02-15T04:00:00+00:00,6.4,0
2023-02-15T04:30:00+00:00,6.2,0
2023-02-15T05:00:00+00:00,6.2,0
2023-02-15T05:30:00+00:00,6.2,0
2023-02-15T06:00:00+00:00,6.4,0
2023-02-15T06:30:00+00:00,6.2,0
2023-02-15T07:00:00+00:00,6.2,9
2023-02-15T07:30:00+00:00,6.3,36
2023-02-15T08:00:00+00:00,6.3,104
2023-02-15T08:30:00+00:00,6.3,109
2023-02-15T09:00:00+00:00,6.3,174
2023-02-15T09:30:00+00:00,6.4,199
2023-02-15T10:00:00+00:00,6.4,290
2023-02-15T10:30:00+00:00,6.4,236
2023-02-15T11:00:00+00:00,6.4,324
2023-02-15T11:30:00+00:00,6.4,239
2023-02-15T12:00:00+00:00,6.4,432
2023-02-15T12:30:00+00:00,6.4,434
2023-02-15T13:00:00+00:00,6.5,357
2023-02-15T13:30:00+00:00,6.5,263
2023-02-15T14:00:00+00:00,6.5,232
2023-02-15T14:30:00+00:00,6.6,176
2023-02-15T15:00:00+00:00,6.6,155
2023-02-15T15:30:00+00:00,6.6,170
2023-02-15T16:00:00+00:00,6.6,157
2023-02-15T16:30:00+00:00,6.6,44
2023-02-15T17:00:00+00:00,6.6,6
2023-02-15T17:30:00+00:00,6.6,0
2023-02-15T18:00:00+00:00,6.4,0
2023-02-15T18:30:00+00:00,6.4,0
2023-02-15T19:00:00+00:00,6.4,0
2023-02-15T19:30:00+00:00,6.4,0
2023-02-15T20:00:00+00:00,6.4,0
2023-02-15T20:30:00+00:00,6.4,0
2023-02-15T21:00:00+00:00,6.4,0
2023-02-15T21:30:00+00:00,6.4,0
2023-02-15T22:00:00+00:00,6.4,0
2023-02-15T22:30:00+00:00,6.4,0
2023-02-15T23:00:00+00:00,6.4,0
2023-02-15T23:30:00+00:00,6.4,0
2023-02-16T00:00:00+00:00,6.4,0
2023-02-16T00:30:00+00:00,6.4,0
2023-02-16T01:00:00+00:00,6.4,0
2023-02-16T01:30:00+00:00,6.4,0
2023-02-16T02:00:00+00:00,6.4,0
2023-02-16T02:30:00+00:00,6.4,0
2023-02-16T03:00:00+00:00,6.4,0
2023-02-16T03:30:00+00:00,6.4,0
2023-02-16T04:00:00+00:00,6.4,0
2023-02-16T04:30:00+00:00,6.5,0
2023-02-16T05:00:00+00:00,6.5,0
2023-02-16T05:30:00+00:00,6.4,0
2023-02-16T06:00:00+00:00,6.4,0
2023-02-16T06:30:00+00:00,6.4,0
2023-02-16T07:00:00+00:00,6.4,0
2023-02-16T07:30:00+00:00,6.4,7
2023-02-16T08:00:00+00:00,6.4,52
2023-02-16T08:30:00+00:00,6.5,74
2023-02-16T09:00:00+00:00,6.5,95
2023-02-16T09:30:00+00:00,6.5,126
2023-02-16T10:00:00+00:00,6.6,127
2023-02-16T10:30:00+00:00,6.6,154
2023-02-16T11:00:00+00:00,6.6,159
2023-02-16T11:30:00+00:00,6.6,179
2023-02-16T12:00:00+00:00,6.6,217
2023-02-16T12:30:00+00:00,6.6,210
2023-02-16T13:00:00+00:00,6.6,108
2023-02-16T13:30:00+00:00,6.6,79
2023-02-16T14:00:00+00:00,6.6,53
2023-02-16T14:30:00+00:00,6.6,28
2023-02-16T15:00:00+00:00,6.6,47
2023-02-16T15:30:00+00:00,6.6,22
2023-02-16T16:00:00+00:00,6.6,15
2023-02-16T16:30:00+00:00,6.6,9
2023-02-16T17:00:00+00:00,6.6,1
2023-02-16T17:30:00+00:00,6.7,0
2023-02-16T18:00:00+00:00,6.6,0
2023-02-16T18:30:00+00:00,6.8,0
2023-02-16T19:00:00+00:00,6.8,0
2023-02-16T19:30:00+00:00,6.6,0
2023-02-16T20:00:00+00:00,6.6,0
2023-02-16T20:30:00+00:00,6.8,0
2023-02-16T21:00:00+00:00,6.8,0
2023-02-16T21:30:00+00:00,6.8,0
2023-02-16T22:00:00+00:00,6.8,0
2023-02-16T22:30:00+00:00,6.8,0
2023-02-16T23:00:00+00:00,6.7,0
2023-02-16T23:30:00+00:00,6.7,0
2023-02-17T00:00:00+00:00,6.7,0
2023-02-17T00:30:00+00:00,6.7,0
2023-02-17T01:00:00+00:00,6.6,0
2023-02-17T01:30:00+00:00,6.6,0
2023-02-17T02:00:00+00:00,6.6,0
2023-02-17T02:30:00+00:00,6.6,0
2023-02-17T03:00:00+00:00,6.7,0
2023-02-17T03:30:00+00:00,6.7,0
2023-02-17T04:00:00+00:00,6.7,0
2023-02-17T04:30:00+00:00,6.7,0
2023-02-17T05:00:00+00:00,6.7,0
2023-02-17T05:30:00+00:00,6.8,0
2023-02-17T06:00:00+00:00,6.8,0
2023-02-17T06:30:00+00:00,6.8,0
2023-02-17T07:00:00+00:00,6.8,2
2023-02-17T07:30:00+00:00,6.8,13
2023-02-17T08:00:00+00:00,6.7,29
2023-02-17T08:30:00+00:00,6.7,53
2023-02-17T09:00:00+00:00,6.8,63
